episode,return,steps,epsilon,died
207,2.0,65,0.7204285714285714,1
208,4.0,77,0.7190714285714286,1
209,4.0,80,0.7177142857142857,1
210,4.0,102,0.7163571428571429,1
211,2.0,99,0.7150000000000001,1
212,3.0,79,0.7136428571428571,1
213,4.0,80,0.7122857142857143,1
214,4.0,81,0.7109285714285715,1
215,4.0,38,0.7095714285714285,1
216,4.0,54,0.7082142857142857,1
217,4.0,52,0.7068571428571429,1
218,4.0,123,0.7055,1
219,4.0,162,0.7041428571428572,1
220,2.0,83,0.7027857142857143,1
221,4.0,89,0.7014285714285715,1
222,4.0,49,0.7000714285714286,1
223,4.0,65,0.6987142857142857,1
224,4.0,63,0.6973571428571429,1
225,2.0,63,0.696,1
226,4.0,94,0.6946428571428571,1
227,4.0,400,0.6932857142857143,0
228,4.0,169,0.6919285714285714,1
229,3.0,108,0.6905714285714286,1
230,4.0,233,0.6892142857142858,1
231,4.0,73,0.687857142857143,1
232,4.0,60,0.6865,1
233,4.0,196,0.6851428571428572,1
234,2.0,57,0.6837857142857143,1
235,4.0,108,0.6824285714285714,1
236,4.0,82,0.6810714285714285,1
237,4.0,85,0.6797142857142857,1
238,4.0,146,0.6783571428571429,1
239,4.0,62,0.677,1
240,4.0,125,0.6756428571428572,1
241,4.0,308,0.6742857142857144,1
242,4.0,76,0.6729285714285714,1
243,4.0,44,0.6715714285714286,1
244,2.0,64,0.6702142857142857,1
245,4.0,114,0.6688571428571428,1
246,4.0,79,0.6675,1
247,4.0,109,0.6661428571428571,1
248,4.0,64,0.6647857142857143,1
249,4.0,67,0.6634285714285715,1
250,4.0,86,0.6620714285714286,1
251,4.0,86,0.6607142857142857,1
252,4.0,49,0.6593571428571429,1
253,2.0,131,0.658,1
254,4.0,52,0.6566428571428571,1
255,4.0,77,0.6552857142857142,1
256,4.0,41,0.6539285714285714,1
257,4.0,399,0.6525714285714286,1
258,2.0,91,0.6512142857142857,1
259,4.0,282,0.6498571428571429,1
260,4.0,185,0.6485000000000001,1
261,4.0,51,0.6471428571428571,1
262,4.0,66,0.6457857142857144,1
263,4.0,56,0.6444285714285715,1
264,4.0,68,0.6430714285714285,1
265,4.0,91,0.6417142857142857,1
266,4.0,91,0.6403571428571428,1
267,4.0,45,0.639,1
268,4.0,59,0.6376428571428572,1
269,4.0,56,0.6362857142857143,1
270,4.0,73,0.6349285714285715,1
271,4.0,69,0.6335714285714286,1
272,4.0,400,0.6322142857142857,0
273,4.0,76,0.6308571428571429,1
274,4.0,73,0.6295,1
275,4.0,61,0.6281428571428571,1
276,4.0,51,0.6267857142857143,1
277,4.0,40,0.6254285714285714,1
278,4.0,43,0.6240714285714286,1
279,4.0,41,0.6227142857142858,1
280,4.0,40,0.6213571428571429,1
281,4.0,53,0.62,1
282,4.0,75,0.6186428571428572,1
283,4.0,72,0.6172857142857143,1
284,4.0,64,0.6159285714285714,1
285,4.0,72,0.6145714285714285,1
286,4.0,77,0.6132142857142857,1
287,4.0,58,0.6118571428571429,1
288,4.0,78,0.6105,1
289,4.0,63,0.6091428571428572,1
290,4.0,190,0.6077857142857144,1
291,4.0,62,0.6064285714285714,1
292,4.0,400,0.6050714285714286,0
293,4.0,53,0.6037142857142856,1
294,4.0,72,0.6023571428571428,1
295,4.0,70,0.601,1
296,4.0,125,0.5996428571428571,1
297,2.0,56,0.5982857142857143,1
298,4.0,59,0.5969285714285715,1
299,4.0,72,0.5955714285714286,1
300,4.0,32,0.5942142857142857,1
301,4.0,53,0.592857142857143,1
302,4.0,42,0.5915,1
303,4.0,46,0.5901428571428571,1
304,4.0,39,0.5887857142857142,1
305,4.0,351,0.5874285714285714,1
306,4.0,58,0.5860714285714286,1
307,4.0,54,0.5847142857142857,1
308,4.0,162,0.5833571428571429,1
309,4.0,77,0.5820000000000001,1
310,4.0,82,0.5806428571428571,1
311,4.0,44,0.5792857142857144,1
312,4.0,56,0.5779285714285715,1
313,2.0,50,0.5765714285714285,1
314,4.0,60,0.5752142857142857,1
315,4.0,58,0.5738571428571428,1
316,4.0,82,0.5725,1
317,4.0,47,0.5711428571428572,1
318,4.0,82,0.5697857142857143,1
319,4.0,38,0.5684285714285715,1
320,2.0,62,0.5670714285714286,1
321,4.0,82,0.5657142857142857,1
322,4.0,113,0.5643571428571429,1
323,4.0,45,0.563,1
324,4.0,37,0.5616428571428571,1
325,4.0,47,0.5602857142857143,1
326,4.0,53,0.5589285714285714,1
327,5.0,51,0.5575714285714286,0
328,4.0,71,0.5562142857142858,1
329,4.0,57,0.5548571428571429,1
330,4.0,75,0.5535000000000001,1
331,2.0,46,0.5521428571428572,1
332,4.0,353,0.5507857142857143,1
333,4.0,71,0.5494285714285714,1
334,4.0,68,0.5480714285714285,1
335,4.0,55,0.5467142857142857,1
336,4.0,400,0.5453571428571429,0
337,4.0,81,0.544,1
338,2.0,40,0.5426428571428572,1
339,4.0,60,0.5412857142857144,1
340,4.0,45,0.5399285714285715,1
341,4.0,62,0.5385714285714286,1
342,4.0,53,0.5372142857142856,1
343,4.0,79,0.5358571428571429,1
344,4.0,92,0.5345,1
345,4.0,51,0.5331428571428571,1
346,4.0,32,0.5317857142857143,1
347,4.0,48,0.5304285714285715,1
348,2.0,51,0.5290714285714286,1
349,2.0,36,0.5277142857142857,1
350,2.0,45,0.526357142857143,1
351,4.0,63,0.525,1
352,4.0,84,0.5236428571428571,1
353,4.0,55,0.5222857142857142,1
354,4.0,110,0.5209285714285714,1
355,4.0,61,0.5195714285714286,1
356,4.0,44,0.5182142857142857,1
357,4.0,38,0.5168571428571429,1
358,5.0,73,0.5155000000000001,0
359,4.0,72,0.5141428571428571,1
360,4.0,56,0.5127857142857143,1
361,4.0,61,0.5114285714285716,1
362,4.0,69,0.5100714285714286,1
363,4.0,50,0.5087142857142857,1
364,4.0,143,0.5073571428571428,1
365,4.0,43,0.506,1
366,5.0,75,0.5046428571428572,0
367,4.0,34,0.5032857142857143,1
368,4.0,61,0.5019285714285715,1
369,4.0,62,0.5005714285714287,1
370,4.0,86,0.4992142857142857,1
371,4.0,76,0.4978571428571429,1
372,4.0,79,0.49650000000000005,1
373,4.0,60,0.4951428571428571,1
374,2.0,53,0.4937857142857144,1
375,4.0,35,0.49242857142857144,1
376,4.0,68,0.4910714285714286,1
377,4.0,56,0.48971428571428577,1
378,5.0,128,0.4883571428571428,0
379,4.0,32,0.487,1
380,4.0,69,0.48564285714285715,1
381,4.0,178,0.4842857142857143,1
382,2.0,43,0.4829285714285715,1
383,4.0,43,0.48157142857142865,1
384,5.0,71,0.4802142857142857,0
385,4.0,65,0.47885714285714287,1
386,4.0,37,0.47750000000000004,1
387,5.0,61,0.4761428571428572,0
388,5.0,55,0.47478571428571437,0
389,5.0,65,0.4734285714285714,0
390,5.0,52,0.4720714285714286,0
391,4.0,88,0.47071428571428575,1
392,4.0,69,0.4693571428571428,1
393,5.0,54,0.46799999999999997,0
394,5.0,52,0.46664285714285725,0
395,4.0,38,0.4652857142857143,1
396,4.0,44,0.46392857142857147,1
397,5.0,68,0.46257142857142863,0
398,4.0,38,0.4612142857142857,1
399,4.0,54,0.45985714285714285,1
400,4.0,55,0.4585,1
401,5.0,69,0.4571428571428572,0
402,5.0,50,0.45578571428571435,0
403,5.0,43,0.4544285714285714,0
404,4.0,48,0.45307142857142857,1
405,4.0,60,0.45171428571428573,1
406,4.0,37,0.4503571428571428,1
407,5.0,59,0.44900000000000007,0
408,4.0,43,0.44764285714285723,1
409,4.0,35,0.4462857142857143,1
410,4.0,34,0.44492857142857145,1
411,4.0,34,0.4435714285714286,1
412,4.0,40,0.44221428571428567,1
413,4.0,44,0.44085714285714295,1
414,5.0,85,0.4395,0
415,5.0,34,0.43814285714285717,0
416,5.0,58,0.43678571428571433,0
417,5.0,55,0.4354285714285714,0
418,4.0,33,0.43407142857142855,1
419,4.0,56,0.4327142857142857,1
420,5.0,43,0.4313571428571429,0
421,4.0,38,0.43000000000000005,1
422,5.0,44,0.4286428571428572,0
423,5.0,51,0.42728571428571427,0
424,4.0,37,0.42592857142857143,1
425,5.0,48,0.4245714285714286,0
426,5.0,73,0.42321428571428577,0
427,5.0,54,0.42185714285714293,0
428,4.0,39,0.4205,1
429,4.0,43,0.41914285714285715,1
430,4.0,33,0.4177857142857143,1
431,5.0,52,0.41642857142857137,0
432,5.0,36,0.41507142857142854,0
433,4.0,34,0.4137142857142858,1
434,5.0,57,0.41235714285714287,0
435,4.0,49,0.41100000000000003,1
436,5.0,51,0.4096428571428572,0
437,4.0,29,0.40828571428571425,1
438,4.0,35,0.4069285714285714,1
439,4.0,27,0.4055714285714287,1
440,4.0,42,0.40421428571428575,1
441,5.0,40,0.4028571428571429,0
442,5.0,57,0.4015000000000001,0
443,5.0,42,0.40014285714285713,0
444,5.0,43,0.3987857142857143,0
445,4.0,41,0.39742857142857146,1
446,5.0,38,0.39607142857142863,0
447,4.0,39,0.3947142857142858,1
448,5.0,41,0.39335714285714285,0
449,5.0,44,0.392,0
450,4.0,32,0.3906428571428572,1
451,5.0,45,0.38928571428571423,0
452,4.0,42,0.3879285714285715,1
453,5.0,44,0.3865714285714287,0
454,5.0,34,0.38521428571428573,0
455,4.0,34,0.3838571428571429,1
456,4.0,33,0.38250000000000006,1
457,5.0,41,0.3811428571428571,0
458,5.0,42,0.3797857142857144,0
459,5.0,32,0.37842857142857145,0
460,4.0,46,0.3770714285714286,1
461,5.0,42,0.3757142857142858,0
462,5.0,50,0.37435714285714283,0
463,4.0,47,0.373,1
464,5.0,33,0.37164285714285716,0
465,4.0,37,0.37028571428571433,1
466,5.0,43,0.3689285714285715,0
467,5.0,53,0.36757142857142866,0
468,5.0,51,0.3662142857142857,0
469,4.0,29,0.3648571428571429,1
470,5.0,46,0.36350000000000005,0
471,5.0,44,0.3621428571428572,0
472,4.0,31,0.3607857142857144,1
473,4.0,36,0.35942857142857143,1
474,4.0,50,0.3580714285714286,1
475,4.0,46,0.35671428571428576,1
476,4.0,43,0.3553571428571428,1
477,5.0,33,0.354,0
478,4.0,45,0.35264285714285726,1
479,5.0,39,0.3512857142857143,0
480,5.0,50,0.3499285714285715,0
481,5.0,42,0.34857142857142864,0
482,4.0,60,0.3472142857142857,1
483,5.0,47,0.34585714285714286,0
484,5.0,44,0.34450000000000003,0
485,5.0,37,0.3431428571428572,0
486,5.0,50,0.34178571428571436,0
487,5.0,48,0.3404285714285714,0
488,4.0,39,0.3390714285714286,1
489,4.0,50,0.33771428571428574,1
490,5.0,57,0.3363571428571428,0
491,4.0,33,0.3350000000000001,1
492,5.0,51,0.33364285714285724,0
493,4.0,26,0.3322857142857143,1
494,5.0,41,0.33092857142857146,0
495,5.0,42,0.3295714285714286,0
496,5.0,40,0.3282142857142857,0
497,4.0,41,0.32685714285714296,1
498,5.0,35,0.3255,0
499,5.0,37,0.3241428571428572,0
500,4.0,44,0.32278571428571434,1
501,5.0,39,0.3214285714285714,0
502,4.0,37,0.32007142857142856,1
503,5.0,39,0.3187142857142857,0
504,5.0,40,0.3173571428571429,0
505,5.0,44,0.31600000000000006,0
506,4.0,35,0.3146428571428572,1
507,5.0,76,0.3132857142857143,0
508,5.0,35,0.31192857142857144,0
509,5.0,40,0.3105714285714286,0
510,5.0,47,0.3092142857142858,0
511,5.0,30,0.30785714285714294,0
512,4.0,46,0.3065,1
513,5.0,52,0.30514285714285716,0
514,4.0,30,0.3037857142857143,1
515,4.0,45,0.3024285714285714,1
516,5.0,50,0.30107142857142855,0
517,4.0,29,0.2997142857142858,1
518,5.0,47,0.2983571428571429,0
519,4.0,41,0.29700000000000004,1
520,5.0,32,0.2956428571428572,0
521,4.0,47,0.29428571428571426,1
522,5.0,41,0.2929285714285714,0
523,5.0,51,0.2915714285714287,0
524,5.0,38,0.29021428571428576,0
525,5.0,41,0.2888571428571429,0
526,4.0,37,0.2875000000000001,1
527,5.0,35,0.28614285714285714,0
528,4.0,42,0.2847857142857143,1
529,5.0,41,0.28342857142857136,0
530,4.0,28,0.28207142857142864,1
531,4.0,29,0.2807142857142858,1
532,5.0,34,0.27935714285714286,0
533,4.0,42,0.278,1
534,5.0,42,0.2766428571428572,0
535,4.0,45,0.27528571428571424,1
536,4.0,31,0.2739285714285715,1
537,5.0,39,0.2725714285714287,0
538,5.0,32,0.27121428571428574,0
539,5.0,37,0.2698571428571429,0
540,5.0,40,0.26850000000000007,0
541,5.0,33,0.2671428571428571,0
542,4.0,38,0.2657857142857143,1
543,5.0,31,0.26442857142857146,0
544,5.0,38,0.2630714285714286,0
545,5.0,32,0.2617142857142858,0
546,4.0,37,0.26035714285714284,1
547,5.0,48,0.259,0
548,5.0,39,0.2576428571428572,0
549,5.0,32,0.25628571428571434,0
550,5.0,49,0.2549285714285715,0
551,5.0,32,0.25357142857142867,0
552,4.0,36,0.2522142857142857,1
553,5.0,48,0.2508571428571429,0
554,4.0,41,0.24950000000000006,1
555,4.0,32,0.2481428571428571,1
556,5.0,32,0.24678571428571439,0
557,5.0,40,0.24542857142857144,0
558,5.0,34,0.2440714285714286,0
559,4.0,29,0.24271428571428577,1
560,4.0,30,0.24135714285714283,1
561,5.0,35,0.24,0
562,5.0,37,0.23864285714285727,0
563,5.0,37,0.23728571428571432,0
564,4.0,29,0.2359285714285715,1
565,5.0,39,0.23457142857142865,0
566,5.0,40,0.2332142857142857,0
567,5.0,36,0.23185714285714287,0
568,4.0,30,0.23050000000000004,1
569,5.0,32,0.2291428571428572,0
570,5.0,43,0.22778571428571437,0
571,5.0,48,0.22642857142857142,0
572,4.0,30,0.2250714285714286,1
573,4.0,38,0.22371428571428575,1
574,4.0,30,0.2223571428571428,1
575,5.0,31,0.22100000000000009,0
576,5.0,44,0.21964285714285725,0
577,5.0,38,0.2182857142857143,0
578,5.0,32,0.21692857142857147,0
579,5.0,36,0.21557142857142864,0
580,4.0,31,0.2142142857142857,1
581,5.0,36,0.21285714285714286,0
582,5.0,33,0.21150000000000002,0
583,5.0,32,0.2101428571428572,0
584,5.0,35,0.20878571428571435,0
585,5.0,33,0.2074285714285714,0
586,4.0,30,0.20607142857142857,1
587,5.0,41,0.20471428571428574,0
588,5.0,35,0.2033571428571429,0
589,5.0,39,0.20200000000000007,0
590,5.0,32,0.20064285714285723,0
591,5.0,35,0.1992857142857143,0
592,5.0,39,0.19792857142857145,0
593,4.0,33,0.19657142857142862,1
594,5.0,30,0.19521428571428567,0
595,5.0,31,0.19385714285714295,0
596,4.0,31,0.1925,1
597,5.0,32,0.19114285714285717,0
598,5.0,34,0.18978571428571434,0
599,5.0,36,0.1884285714285714,0
600,5.0,40,0.18707142857142856,0
601,4.0,25,0.18571428571428583,1
602,5.0,38,0.18435714285714289,0
603,4.0,32,0.18300000000000005,1
604,5.0,40,0.18164285714285722,0
605,5.0,42,0.18028571428571427,0
606,5.0,39,0.17892857142857144,0
607,5.0,29,0.1775714285714286,0
608,5.0,31,0.17621428571428577,0
609,4.0,22,0.17485714285714293,1
610,5.0,36,0.1735,0
611,5.0,30,0.17214285714285715,0
612,5.0,36,0.17078571428571432,0
613,5.0,40,0.16942857142857137,0
614,5.0,31,0.16807142857142865,0
615,5.0,42,0.16671428571428581,0
616,5.0,32,0.16535714285714287,0
617,5.0,31,0.16400000000000003,0
618,4.0,32,0.1626428571428572,1
619,5.0,28,0.16128571428571425,0
620,5.0,32,0.15992857142857153,0
621,5.0,34,0.1585714285714287,0
622,5.0,37,0.15721428571428575,0
623,4.0,34,0.15585714285714292,1
624,5.0,33,0.15450000000000008,0
625,5.0,36,0.15314285714285714,0
626,5.0,33,0.1517857142857143,0
627,5.0,28,0.15042857142857147,0
628,4.0,24,0.14907142857142863,1
629,4.0,33,0.1477142857142858,1
630,5.0,31,0.14635714285714285,0
631,5.0,35,0.14500000000000002,0
632,5.0,34,0.14364285714285718,0
633,5.0,31,0.14228571428571435,0
634,5.0,30,0.14092857142857151,0
635,5.0,32,0.13957142857142868,0
636,5.0,38,0.13821428571428573,0
637,5.0,32,0.1368571428571429,0
638,5.0,30,0.13550000000000006,0
639,4.0,26,0.13414285714285712,1
640,5.0,37,0.1327857142857144,0
641,5.0,28,0.13142857142857145,0
642,5.0,29,0.13007142857142862,0
643,5.0,36,0.12871428571428578,0
644,5.0,30,0.12735714285714284,0
645,5.0,34,0.126,0
646,5.0,34,0.12464285714285728,0
647,5.0,34,0.12328571428571433,0
648,5.0,32,0.1219285714285715,0
649,4.0,22,0.12057142857142866,1
650,5.0,33,0.11921428571428572,0
651,5.0,32,0.11785714285714288,0
652,5.0,29,0.11650000000000005,0
653,5.0,30,0.11514285714285721,0
654,5.0,28,0.11378571428571438,0
655,5.0,29,0.11242857142857143,0
656,5.0,32,0.1110714285714286,0
657,5.0,30,0.10971428571428576,0
658,5.0,28,0.10835714285714282,0
659,5.0,29,0.1070000000000001,0
660,5.0,30,0.10564285714285726,0
661,5.0,30,0.10428571428571431,0
662,4.0,32,0.10292857142857148,1
663,5.0,30,0.10157142857142865,0
664,5.0,31,0.1002142857142857,0
665,5.0,30,0.09885714285714287,0
666,5.0,31,0.09750000000000003,0
667,5.0,32,0.0961428571428572,0
668,5.0,36,0.09478571428571436,0
669,5.0,33,0.09342857142857142,0
670,5.0,34,0.09207142857142858,0
671,5.0,30,0.09071428571428575,0
672,5.0,32,0.08935714285714291,0
673,5.0,29,0.08800000000000008,0
674,5.0,30,0.08664285714285724,0
675,5.0,29,0.0852857142857143,0
676,5.0,30,0.08392857142857146,0
677,5.0,28,0.08257142857142863,0
678,5.0,32,0.08121428571428568,0
679,5.0,28,0.07985714285714296,0
680,5.0,28,0.07850000000000001,0
681,5.0,29,0.07714285714285718,0
682,5.0,34,0.07578571428571435,0
683,5.0,30,0.0744285714285714,0
684,5.0,29,0.07307142857142856,0
685,5.0,30,0.07171428571428584,0
686,5.0,28,0.0703571428571429,0
687,5.0,30,0.06900000000000006,0
688,5.0,30,0.06764285714285723,0
689,5.0,32,0.06628571428571428,0
690,4.0,25,0.06492857142857145,1
691,5.0,31,0.06357142857142861,0
692,5.0,28,0.06221428571428578,0
693,5.0,30,0.06085714285714294,0
694,5.0,30,0.0595,0
695,5.0,28,0.05814285714285716,0
696,5.0,28,0.05678571428571433,0
697,5.0,32,0.05542857142857138,0
698,5.0,30,0.05407142857142866,0
699,5.0,30,0.052714285714285825,0
700,5.0,31,0.05135714285714288,0
701,5.0,28,0.050000000000000044,0
702,5.0,34,0.050000000000000044,0
703,5.0,28,0.050000000000000044,0
704,5.0,28,0.050000000000000044,0
705,5.0,29,0.050000000000000044,0
706,5.0,28,0.050000000000000044,0
707,5.0,28,0.050000000000000044,0
708,5.0,32,0.050000000000000044,0
709,5.0,30,0.050000000000000044,0
710,5.0,28,0.050000000000000044,0
711,5.0,32,0.050000000000000044,0
712,5.0,31,0.050000000000000044,0
713,5.0,32,0.050000000000000044,0
714,5.0,29,0.050000000000000044,0
715,5.0,28,0.050000000000000044,0
716,5.0,29,0.050000000000000044,0
717,5.0,31,0.050000000000000044,0
718,5.0,32,0.050000000000000044,0
719,5.0,32,0.050000000000000044,0
720,5.0,30,0.050000000000000044,0
721,5.0,31,0.050000000000000044,0
722,5.0,29,0.050000000000000044,0
723,5.0,30,0.050000000000000044,0
724,5.0,28,0.050000000000000044,0
725,5.0,28,0.050000000000000044,0
726,5.0,28,0.050000000000000044,0
727,5.0,28,0.050000000000000044,0
728,5.0,28,0.050000000000000044,0
729,5.0,30,0.050000000000000044,0
730,5.0,30,0.050000000000000044,0
731,5.0,30,0.050000000000000044,0
732,5.0,32,0.050000000000000044,0
733,5.0,28,0.050000000000000044,0
734,5.0,34,0.050000000000000044,0
735,5.0,28,0.050000000000000044,0
736,5.0,28,0.050000000000000044,0
737,5.0,28,0.050000000000000044,0
738,5.0,28,0.050000000000000044,0
739,5.0,28,0.050000000000000044,0
740,5.0,28,0.050000000000000044,0
741,5.0,30,0.050000000000000044,0
742,5.0,28,0.050000000000000044,0
743,5.0,33,0.050000000000000044,0
744,5.0,30,0.050000000000000044,0
745,5.0,30,0.050000000000000044,0
746,4.0,31,0.050000000000000044,1
747,5.0,28,0.050000000000000044,0
748,5.0,32,0.050000000000000044,0
749,5.0,28,0.050000000000000044,0
750,5.0,28,0.050000000000000044,0
